id,items_,filename,from_,to_
550,i0,cta0006.seg_B2,135544.0,138674.0
551,t,cta0006.seg_B2,138674.0,143022.0
552,r',cta0006.seg_B2,143022.0,144394.0
553,i4,cta0006.seg_B2,144394.0,146458.0
554,j,cta0006.seg_B2,146458.0,148598.0
555,f,cta0006.seg_B2,148598.0,152920.0
556,n,cta0006.seg_B2,152920.0,155218.0
557,a2,cta0006.seg_B2,155218.0,157432.0
558,ch,cta0006.seg_B2,157432.0,162770.0
559,i1,cta0006.seg_B2,162770.0,163970.0
560,n,cta0006.seg_B2,163970.0,167082.0
561,a0,cta0006.seg_B2,167082.0,171622.0
562,l,cta0006.seg_B2,171622.0,174384.0
563,y1,cta0006.seg_B2,174384.0,176602.0
564,s,cta0006.seg_B2,176602.0,183388.0
565,a0,cta0006.seg_B2,183388.0,189664.0
566,m,cta0006.seg_B2,189664.0,194222.0
567,d',cta0006.seg_B2,216528.0,225602.0
568,e0,cta0006.seg_B2,225602.0,230726.0
569,l,cta0006.seg_B2,230726.0,233664.0
570,a4,cta0006.seg_B2,233664.0,237202.0
571,l,cta0006.seg_B2,237202.0,240654.0
572,e0,cta0006.seg_B2,240654.0,243976.0
573,t,cta0006.seg_B2,243976.0,247530.0
574,a4,cta0006.seg_B2,247530.0,249352.0
575,n',cta0006.seg_B2,249352.0,253406.0
576,i1,cta0006.seg_B2,253406.0,256922.0
577,r,cta0006.seg_B2,256922.0,258670.0
578,a0,cta0006.seg_B2,258670.0,264878.0
579,s,cta0006.seg_B2,264878.0,272444.0
580,n,cta0007.seg_B2,0.0,4194.0
581,o0,cta0007.seg_B2,4194.0,7862.0
582,t,cta0007.seg_B2,7862.0,11808.0
583,o0,cta0007.seg_B2,11808.0,14912.0
584,b,cta0007.seg_B2,14912.0,18058.0
585,y0,cta0007.seg_B2,18058.0,21386.0
586,l,cta0007.seg_B2,21386.0,23674.0
587,a4,cta0007.seg_B2,23674.0,25654.0
588,d,cta0007.seg_B2,25654.0,28806.0
589,a1,cta0007.seg_B2,28806.0,33218.0
590,v,cta0007.seg_B2,33218.0,36546.0
591,n,cta0007.seg_B2,36546.0,40064.0
592,o0,cta0007.seg_B2,40064.0,46692.0
593,v,cta0007.seg_B2,64758.0,69104.0
594,a2,cta0007.seg_B2,69104.0,71956.0
595,v,cta0007.seg_B2,71956.0,75100.0
596,r',cta0007.seg_B2,75100.0,76796.0
597,i1,cta0007.seg_B2,76796.0,78964.0
598,m',cta0007.seg_B2,78964.0,81676.0
599,i1,cta0007.seg_B2,81676.0,84162.0
600,n,cta0007.seg_B2,84162.0,86782.0
601,a0,cta0007.seg_B2,86782.0,91314.0
602,k,cta0007.seg_B2,91314.0,95686.0
603,a1,cta0007.seg_B2,95686.0,98152.0
604,g,cta0007.seg_B2,98152.0,100710.0
605,d,cta0007.seg_B2,100710.0,103768.0
606,a0,cta0007.seg_B2,103768.0,106102.0
607,a1,cta0007.seg_B2,106102.0,108954.0
608,t,cta0007.seg_B2,108954.0,112650.0
609,n,cta0007.seg_B2,112650.0,114428.0
610,a1,cta0007.seg_B2,114428.0,116966.0
611,sh,cta0007.seg_B2,116966.0,122674.0
612,e0,cta0007.seg_B2,122674.0,126018.0
613,n',cta0007.seg_B2,126018.0,129594.0
614,i4,cta0007.seg_B2,129594.0,131574.0
615,j,cta0007.seg_B2,131574.0,133582.0
616,l',cta0007.seg_B2,133582.0,137036.0
617,e0,cta0007.seg_B2,137036.0,140668.0
618,n,cta0007.seg_B2,140668.0,143240.0
619,y4,cta0007.seg_B2,143240.0,145938.0
620,s,cta0007.seg_B2,145938.0,150018.0
621,k,cta0007.seg_B2,150018.0,153628.0
622,s',cta0007.seg_B2,153628.0,158140.0
623,e0,cta0007.seg_B2,158140.0,161714.0
624,n',cta0007.seg_B2,161714.0,165068.0
625,i4,cta0007.seg_B2,165068.0,167574.0
626,j,cta0007.seg_B2,167574.0,169790.0
627,f',cta0007.seg_B2,169790.0,175626.0
628,o0,cta0007.seg_B2,175626.0,179018.0
629,d,cta0007.seg_B2,179018.0,181514.0
630,a4,cta0007.seg_B2,181514.0,182798.0
631,r,cta0007.seg_B2,182798.0,184190.0
632,a4,cta0007.seg_B2,184190.0,186658.0
633,v,cta0007.seg_B2,186658.0,189592.0
634,n,cta0007.seg_B2,189592.0,192428.0
635,a4,cta0007.seg_B2,192428.0,195230.0
636,j,cta0007.seg_B2,195230.0,198732.0
637,j,cta0007.seg_B2,214922.0,218742.0
638,i1,cta0007.seg_B2,218742.0,221728.0
639,sc,cta0007.seg_B2,221728.0,226844.0
640,o0,cta0007.seg_B2,226844.0,230350.0
641,n',cta0007.seg_B2,230350.0,233628.0
642,i1,cta0007.seg_B2,233628.0,235446.0
643,a1,cta0007.seg_B2,235446.0,237812.0
644,ch,cta0007.seg_B2,237812.0,245696.0
645,i1,cta0007.seg_B2,245696.0,247596.0
646,k,cta0007.seg_B2,247596.0,252226.0
647,a4,cta0007.seg_B2,252226.0,257468.0
648,n',cta0007.seg_B2,257468.0,260184.0
649,i4,cta0007.seg_B2,260184.0,262472.0
650,l',cta0007.seg_B2,262472.0,264306.0
651,i4,cta0007.seg_B2,264306.0,266352.0
652,s',cta0007.seg_B2,266352.0,269604.0
653,f,cta0007.seg_B2,269604.0,273380.0
654,f,cta0007.seg_B2,273380.0,276920.0
655,o0,cta0007.seg_B2,276920.0,280846.0
656,r,cta0007.seg_B2,280846.0,282918.0
657,m,cta0007.seg_B2,282918.0,286152.0
658,y4,cta0007.seg_B2,286152.0,287968.0
659,t,cta0007.seg_B2,287968.0,291502.0
660,a1,cta0007.seg_B2,291502.0,293820.0
661,k,cta0007.seg_B2,293820.0,298248.0
662,o0,cta0007.seg_B2,298248.0,301032.0
663,j,cta0007.seg_B2,301032.0,302204.0
664,a1,cta0007.seg_B2,302204.0,305232.0
665,k,cta0007.seg_B2,305232.0,308932.0
666,a2,cta0007.seg_B2,308932.0,311030.0
667,s',cta0007.seg_B2,311030.0,314862.0
668,t',cta0007.seg_B2,314862.0,318908.0
669,i1,cta0007.seg_B2,318908.0,320572.0
670,n',cta0007.seg_B2,320572.0,324926.0
671,e0,cta0007.seg_B2,324926.0,328810.0
672,f,cta0007.seg_B2,328810.0,331924.0
673,sh,cta0007.seg_B2,331924.0,336902.0
674,y4,cta0007.seg_B2,336902.0,338534.0
675,i1,cta0007.seg_B2,338534.0,341216.0
676,p,cta0007.seg_B2,341216.0,345462.0
677,r,cta0007.seg_B2,345462.0,347194.0
678,o0,cta0007.seg_B2,347194.0,351318.0
679,ch,cta0007.seg_B2,351318.0,357440.0
680,n,cta0007.seg_B2,357440.0,359178.0
681,a4,cta0007.seg_B2,359178.0,361376.0
682,v,cta0007.seg_B2,361376.0,364032.0
683,r,cta0007.seg_B2,364032.0,365864.0
684,a1,cta0007.seg_B2,365864.0,370938.0
685,zh,cta0007.seg_B2,370938.0,374852.0
686,d,cta0007.seg_B2,374852.0,377650.0
687,y0,cta0007.seg_B2,377650.0,384056.0
688,sh,cta0007.seg_B2,405262.0,408686.0
689,t,cta0007.seg_B2,408686.0,411488.0
690,o0,cta0007.seg_B2,411488.0,414110.0
691,p,cta0007.seg_B2,414110.0,417856.0
692,r,cta0007.seg_B2,417856.0,419074.0
693,a2,cta0007.seg_B2,419074.0,420952.0
694,i1,cta0007.seg_B2,420952.0,424042.0
695,z,cta0007.seg_B2,424042.0,426922.0
696,a1,cta0007.seg_B2,426922.0,430508.0
697,sh,cta0007.seg_B2,430508.0,436010.0
698,l,cta0007.seg_B2,436010.0,438328.0
699,o0,cta0007.seg_B2,438328.0,441296.0
700,t',cta0007.seg_B2,441296.0,446964.0
701,i1,cta0007.seg_B2,446964.0,448516.0
702,p',cta0007.seg_B2,448516.0,454602.0
703,e0,cta0007.seg_B2,454602.0,461694.0
704,r',cta0007.seg_B2,461694.0,464984.0
705,p,cta0007.seg_B2,479220.0,482188.0
706,o0,cta0007.seg_B2,482188.0,485746.0
707,s,cta0007.seg_B2,485746.0,490756.0
708,l',cta0007.seg_B2,490756.0,491892.0
709,i4,cta0007.seg_B2,491892.0,494424.0
710,ch,cta0007.seg_B2,494424.0,499698.0
711,i1,cta0007.seg_B2,499698.0,501264.0
712,t,cta0007.seg_B2,501264.0,505472.0
713,y0,cta0007.seg_B2,505472.0,508702.0
714,r,cta0007.seg_B2,508702.0,512116.0
715,n,cta0007.seg_B2,512116.0,514454.0
716,a4,cta0007.seg_B2,514454.0,516598.0
717,c,cta0007.seg_B2,516598.0,521160.0
718,a4,cta0007.seg_B2,521160.0,522814.0
719,t',cta0007.seg_B2,522814.0,527686.0
720,i4,cta0007.seg_B2,527686.0,529746.0
721,l',cta0007.seg_B2,529746.0,533176.0
722,e0,cta0007.seg_B2,533176.0,537516.0
723,t,cta0007.seg_B2,537516.0,542660.0
724,s,cta0007.seg_B2,552950.0,558402.0
725,u1,cta0007.seg_B2,558402.0,560494.0
726,p,cta0007.seg_B2,560494.0,565242.0
727,r,cta0007.seg_B2,565242.0,567376.0
728,u0,cta0007.seg_B2,567376.0,571520.0
729,zh,cta0007.seg_B2,571520.0,574542.0
730,y4,cta0007.seg_B2,574542.0,576736.0
731,s,cta0007.seg_B2,576736.0,580286.0
732,k,cta0007.seg_B2,580286.0,583830.0
733,a4,cta0007.seg_B2,583830.0,587632.0
734,zh,cta0007.seg_B2,587632.0,591324.0
735,y0,cta0007.seg_B2,591324.0,596024.0
736,z',cta0007.seg_B2,596024.0,599156.0
737,n',cta0007.seg_B2,599156.0,601910.0
738,i4,cta0007.seg_B2,601910.0,603842.0
739,d,cta0007.seg_B2,603842.0,607956.0
740,m',cta0007.seg_B2,607956.0,611426.0
741,i0,cta0007.seg_B2,611426.0,614288.0
742,t,cta0007.seg_B2,614288.0,618628.0
743,r',cta0007.seg_B2,618628.0,620910.0
744,i4,cta0007.seg_B2,620910.0,622848.0
745,j,cta0007.seg_B2,622848.0,625264.0
746,v,cta0007.seg_B2,625264.0,628180.0
747,a4,cta0007.seg_B2,628180.0,633748.0
748,f,cta0008.seg_B2,0.0,2038.0
749,s',cta0008.seg_B2,2038.0,6540.0
750,i1,cta0008.seg_B2,6540.0,8976.0
751,g,cta0008.seg_B2,8976.0,12162.0
752,d,cta0008.seg_B2,12162.0,14802.0
753,a0,cta0008.seg_B2,14802.0,18244.0
754,o0,cta0008.seg_B2,18244.0,22014.0
755,n,cta0008.seg_B2,22014.0,24334.0
756,n,cta0008.seg_B2,24334.0,26980.0
757,a1,cta0008.seg_B2,26980.0,29644.0
758,t,cta0008.seg_B2,29644.0,33714.0
759,a0,cta0008.seg_B2,33714.0,36986.0
760,l,cta0008.seg_B2,36986.0,39578.0
761,k',cta0008.seg_B2,39578.0,44420.0
762,i4,cta0008.seg_B2,44420.0,45474.0
763,v,cta0008.seg_B2,45474.0,48338.0
764,a4,cta0008.seg_B2,48338.0,50318.0
765,l,cta0008.seg_B2,50318.0,51908.0
766,s',cta0008.seg_B2,51908.0,56642.0
767,a4,cta0008.seg_B2,56642.0,58608.0
768,n,cta0008.seg_B2,58608.0,61318.0
769,a1,cta0008.seg_B2,61318.0,64316.0
770,t,cta0008.seg_B2,64316.0,67558.0
771,v',cta0008.seg_B2,67558.0,71748.0
772,o0,cta0008.seg_B2,71748.0,75940.0
773,r,cta0008.seg_B2,75940.0,78088.0
774,d,cta0008.seg_B2,78088.0,81778.0
775,a4,cta0008.seg_B2,81778.0,84008.0
776,j,cta0008.seg_B2,84008.0,86020.0
777,s,cta0008.seg_B2,86020.0,90260.0
778,a2,cta0008.seg_B2,90260.0,91726.0
779,p,cta0008.seg_B2,91726.0,95768.0
780,r,cta0008.seg_B2,95768.0,97028.0
781,a2,cta0008.seg_B2,97028.0,98030.0
782,t',cta0008.seg_B2,98030.0,102494.0
783,i1,cta0008.seg_B2,102494.0,104742.0
784,v,cta0008.seg_B2,104742.0,107186.0
785,l',cta0008.seg_B2,107186.0,109382.0
786,e0,cta0008.seg_B2,109382.0,112812.0
787,n',cta0008.seg_B2,112812.0,117220.0
788,i4,cta0008.seg_B2,117220.0,119954.0
789,j,cta0008.seg_B2,119954.0,122402.0
790,l',cta0008.seg_B2,122402.0,126716.0
791,e0,cta0008.seg_B2,126716.0,132554.0
792,n,cta0008.seg_B2,132554.0,136176.0
793,y4,cta0008.seg_B2,136176.0,143624.0
794,i1,cta0008.seg_B2,164770.0,170782.0
795,z,cta0008.seg_B2,170782.0,174278.0
796,g,cta0008.seg_B2,174278.0,178062.0
797,a1,cta0008.seg_B2,178062.0,182338.0
798,d,cta0008.seg_B2,182338.0,185726.0
799,a0,cta0008.seg_B2,185726.0,191118.0
800,m',cta0008.seg_B2,191118.0,194892.0
801,i4,cta0008.seg_B2,194892.0,200854.0
802,i1,cta0008.seg_B2,200854.0,209582.0
803,d',cta0008.seg_B2,209582.0,214164.0
804,e0,cta0008.seg_B2,214164.0,217050.0
805,j,cta0008.seg_B2,217050.0,219832.0
806,a4,cta0008.seg_B2,219832.0,222924.0
807,s,cta0008.seg_B2,222924.0,227984.0
808,t,cta0008.seg_B2,227984.0,231306.0
809,a0,cta0008.seg_B2,231306.0,234398.0
810,l,cta0008.seg_B2,234398.0,237602.0
811,a4,cta0008.seg_B2,237602.0,240320.0
812,j,cta0008.seg_B2,240320.0,242624.0
813,i1,cta0008.seg_B2,242624.0,244054.0
814,v,cta0008.seg_B2,244054.0,247814.0
815,l',cta0008.seg_B2,247814.0,250458.0
816,a0,cta0008.seg_B2,250458.0,254472.0
817,c,cta0008.seg_B2,254472.0,257512.0
818,c,cta0008.seg_B2,257512.0,260802.0
819,a4,cta0008.seg_B2,260802.0,262274.0
820,f,cta0008.seg_B2,262274.0,265784.0
821,s',cta0008.seg_B2,265784.0,270048.0
822,o0,cta0008.seg_B2,270048.0,273432.0
823,r',cta0008.seg_B2,273432.0,275168.0
824,e0,cta0008.seg_B2,275168.0,281758.0
825,zh,cta0008.seg_B2,281758.0,286158.0
826,y4,cta0008.seg_B2,286158.0,291990.0
827,i1,cta0009.seg_B2,0.0,5502.0
828,t,cta0009.seg_B2,5502.0,11684.0
829,o0,cta0009.seg_B2,11684.0,16440.0
830,l',cta0009.seg_B2,16440.0,18844.0
831,i4,cta0009.seg_B2,18844.0,21812.0
832,sh,cta0009.seg_B2,21812.0,26340.0
833,v,cta0009.seg_B2,26340.0,31520.0
834,m',cta0009.seg_B2,31520.0,34154.0
835,i1,cta0009.seg_B2,34154.0,36712.0
836,n,cta0009.seg_B2,36712.0,40236.0
837,u0,cta0009.seg_B2,40236.0,43146.0
838,t,cta0009.seg_B2,43146.0,47472.0
839,y4,cta0009.seg_B2,47472.0,48390.0
840,r,cta0009.seg_B2,48390.0,50026.0
841,a2,cta0009.seg_B2,50026.0,52938.0
842,z,cta0009.seg_B2,52938.0,54790.0
843,d,cta0009.seg_B2,54790.0,58876.0
844,r,cta0009.seg_B2,58876.0,60166.0
845,a1,cta0009.seg_B2,60166.0,64192.0
846,zh,cta0009.seg_B2,64192.0,66716.0
847,e0,cta0009.seg_B2,66716.0,72166.0
848,n',cta0009.seg_B2,72166.0,76796.0
849,i4,cta0009.seg_B2,76796.0,79222.0
850,j,cta0009.seg_B2,79222.0,84062.0
851,a1,cta0010.seg_B2,0.0,4174.0
852,n,cta0010.seg_B2,4174.0,7186.0
853,a0,cta0010.seg_B2,7186.0,9520.0
854,p,cta0010.seg_B2,9520.0,13044.0
855,r',cta0010.seg_B2,13044.0,14342.0
856,i1,cta0010.seg_B2,14342.0,16492.0
857,v,cta0010.seg_B2,16492.0,19218.0
858,r,cta0010.seg_B2,19218.0,20486.0
859,a1,cta0010.seg_B2,20486.0,23688.0
860,t',cta0010.seg_B2,23688.0,28838.0
861,i0,cta0010.seg_B2,28838.0,30998.0
862,l,cta0010.seg_B2,30998.0,33138.0
863,a4,cta0010.seg_B2,33138.0,35390.0
864,s',cta0010.seg_B2,35390.0,39384.0
865,f,cta0010.seg_B2,39384.0,44372.0
866,p,cta0010.seg_B2,44372.0,48416.0
867,a2,cta0010.seg_B2,48416.0,49992.0
868,r,cta0010.seg_B2,49992.0,52712.0
869,t,cta0010.seg_B2,52712.0,56268.0
870,a1,cta0010.seg_B2,56268.0,59758.0
871,t',cta0010.seg_B2,59758.0,65794.0
872,i0,cta0010.seg_B2,65794.0,69294.0
873,v,cta0010.seg_B2,69294.0,71466.0
874,n,cta0010.seg_B2,71466.0,75946.0
875,a4,cta0010.seg_B2,75946.0,79076.0
876,j,cta0010.seg_B2,79076.0,84002.0
877,i1,cta0010.seg_B2,84002.0,90988.0
878,u1,cta0010.seg_B2,90988.0,95014.0
879,d,cta0010.seg_B2,95014.0,99654.0
880,o0,cta0010.seg_B2,99654.0,104554.0
881,b,cta0010.seg_B2,104554.0,107736.0
882,n,cta0010.seg_B2,107736.0,111652.0
883,a4,cta0010.seg_B2,111652.0,114968.0
884,j,cta0010.seg_B2,114968.0,122216.0
885,f,cta0010.seg_B2,130684.0,132760.0
886,s',cta0010.seg_B2,132760.0,137314.0
887,i1,cta0010.seg_B2,137314.0,139332.0
888,g,cta0010.seg_B2,139332.0,143014.0
889,d,cta0010.seg_B2,143014.0,145484.0
890,a0,cta0010.seg_B2,145484.0,149746.0
891,p,cta0010.seg_B2,149746.0,153950.0
892,r',cta0010.seg_B2,153950.0,155738.0
893,i1,cta0010.seg_B2,155738.0,158110.0
894,s',cta0010.seg_B2,158110.0,163890.0
895,i1,cta0010.seg_B2,163890.0,165640.0
896,b',cta0010.seg_B2,165640.0,168664.0
897,e0,cta0010.seg_B2,168664.0,175110.0
898,a1,cta0010.seg_B2,197042.0,202486.0
899,r,cta0010.seg_B2,202486.0,203698.0
900,u0,cta0010.seg_B2,203698.0,209198.0
901,zh,cta0010.seg_B2,209198.0,213316.0
902,y4,cta0010.seg_B2,213316.0,216092.0
903,j,cta0010.seg_B2,216092.0,219246.0
904,d,cta0010.seg_B2,219246.0,221960.0
905,l',cta0010.seg_B2,221960.0,225462.0
906,a1,cta0010.seg_B2,225462.0,228720.0
907,m',cta0010.seg_B2,228720.0,233302.0
908,e0,cta0010.seg_B2,233302.0,236548.0
909,l,cta0010.seg_B2,236548.0,238890.0
910,k',cta0010.seg_B2,238890.0,244560.0
911,i4,cta0010.seg_B2,244560.0,247262.0
912,h,cta0010.seg_B2,247262.0,249458.0
913,s',cta0010.seg_B2,249458.0,254270.0
914,i1,cta0010.seg_B2,254270.0,257002.0
915,m',cta0010.seg_B2,257002.0,260778.0
916,e0,cta0010.seg_B2,260778.0,263554.0
917,j,cta0010.seg_B2,263554.0,265942.0
918,n,cta0010.seg_B2,265942.0,269062.0
919,y4,cta0010.seg_B2,269062.0,270944.0
920,h,cta0010.seg_B2,270944.0,273378.0
921,s,cta0010.seg_B2,273378.0,277370.0
922,t,cta0010.seg_B2,277370.0,281368.0
923,y0,cta0010.seg_B2,281368.0,285714.0
924,ch,cta0010.seg_B2,285714.0,290874.0
925,i4,cta0010.seg_B2,290874.0,293878.0
926,k,cta0010.seg_B2,293878.0,300096.0
927,k,cta0011.seg_B2,0.0,3392.0
928,a1,cta0011.seg_B2,3392.0,6662.0
929,g,cta0011.seg_B2,6662.0,9732.0
930,d,cta0011.seg_B2,9732.0,12648.0
931,a0,cta0011.seg_B2,12648.0,16798.0
932,d,cta0011.seg_B2,16798.0,20472.0
933,m',cta0011.seg_B2,20472.0,23660.0
934,i0,cta0011.seg_B2,23660.0,27120.0
935,t,cta0011.seg_B2,27120.0,31784.0
936,r',cta0011.seg_B2,31784.0,33100.0
937,i4,cta0011.seg_B2,33100.0,35254.0
938,j,cta0011.seg_B2,35254.0,36706.0
939,v,cta0011.seg_B2,36706.0,39972.0
940,u4,cta0011.seg_B2,39972.0,42574.0
941,h,cta0011.seg_B2,42574.0,46644.0
942,a1,cta0011.seg_B2,46644.0,49980.0
943,t',cta0011.seg_B2,49980.0,54328.0
944,e0,cta0011.seg_B2,54328.0,56680.0
945,l,cta0011.seg_B2,56680.0,60488.0
946,a4,cta0011.seg_B2,60488.0,63650.0
947,z,cta0011.seg_B2,63650.0,65808.0
948,z,cta0011.seg_B2,65808.0,68186.0
949,a1,cta0011.seg_B2,68186.0,72074.0
950,sh,cta0011.seg_B2,72074.0,75700.0
951,t,cta0011.seg_B2,75700.0,79322.0
952,o0,cta0011.seg_B2,79322.0,82718.0
953,t,cta0011.seg_B2,82718.0,86354.0
954,a4,cta0011.seg_B2,86354.0,89528.0
955,u1,cta0011.seg_B2,89528.0,92300.0
956,k,cta0011.seg_B2,92300.0,97076.0
957,a1,cta0011.seg_B2,97076.0,101252.0
958,l,cta0011.seg_B2,101252.0,104698.0
959,o0,cta0011.seg_B2,104698.0,109628.0
960,t',cta0011.seg_B2,109628.0,116032.0
961,l',cta0011.seg_B2,116032.0,119930.0
962,e0,cta0011.seg_B2,119930.0,125284.0
963,n,cta0011.seg_B2,125284.0,128698.0
964,u4,cta0011.seg_B2,128698.0,136138.0
965,a1,cta0011.seg_B2,151312.0,156332.0
966,b,cta0011.seg_B2,156332.0,159282.0
967,v',cta0011.seg_B2,159282.0,163730.0
968,i1,cta0011.seg_B2,163730.0,166620.0
969,n',cta0011.seg_B2,166620.0,169142.0
970,i0,cta0011.seg_B2,169142.0,171856.0
971,t',cta0011.seg_B2,171856.0,177120.0
972,j,cta0011.seg_B2,177120.0,179358.0
973,j,cta0011.seg_B2,179358.0,181890.0
974,o0,cta0011.seg_B2,181890.0,184538.0
975,v,cta0011.seg_B2,184538.0,188304.0
976,y1,cta0011.seg_B2,188304.0,190854.0
977,g,cta0011.seg_B2,190854.0,194048.0
978,a1,cta0011.seg_B2,194048.0,198184.0
979,i0,cta0011.seg_B2,198184.0,204724.0
980,z,cta0011.seg_B2,204724.0,209956.0
981,m',cta0011.seg_B2,209956.0,213232.0
982,i4,cta0011.seg_B2,213232.0,215332.0
983,i0,cta0011.seg_B2,215332.0,217450.0
984,l',cta0011.seg_B2,217450.0,219566.0
985,i4,cta0011.seg_B2,219566.0,221544.0
986,f,cta0011.seg_B2,221544.0,224940.0
987,ch,cta0011.seg_B2,224940.0,229968.0
988,o0,cta0011.seg_B2,229968.0,233300.0
989,r,cta0011.seg_B2,233300.0,235044.0
990,s,cta0011.seg_B2,235044.0,238690.0
991,t,cta0011.seg_B2,238690.0,241654.0
992,v,cta0011.seg_B2,241654.0,243256.0
993,a4,cta0011.seg_B2,243256.0,245414.0
994,s',cta0011.seg_B2,245414.0,248018.0
995,t',cta0011.seg_B2,248018.0,252788.0
996,i4,cta0011.seg_B2,252788.0,261246.0
997,o0,cta0011.seg_B2,272860.0,279350.0
998,n,cta0011.seg_B2,279350.0,282342.0
999,g,cta0011.seg_B2,282342.0,286102.0
1000,a2,cta0011.seg_B2,286102.0,288574.0
1001,v,cta0011.seg_B2,288574.0,291462.0
1002,a1,cta0011.seg_B2,291462.0,295632.0
1003,r',cta0011.seg_B2,295632.0,297292.0
1004,i0,cta0011.seg_B2,297292.0,302354.0
1005,l,cta0011.seg_B2,302354.0,307130.0
1006,v,cta0011.seg_B2,335334.0,339572.0
1007,o0,cta0011.seg_B2,339572.0,341764.0
1008,t,cta0011.seg_B2,341764.0,345474.0
1009,p,cta0011.seg_B2,345474.0,348634.0
1010,a1,cta0011.seg_B2,348634.0,353824.0
1011,e0,cta0011.seg_B2,353824.0,359666.0
1012,t,cta0011.seg_B2,359666.0,363366.0
1013,a4,cta0011.seg_B2,363366.0,364128.0
1014,m,cta0011.seg_B2,364128.0,367440.0
1015,u4,cta0011.seg_B2,367440.0,370524.0
1016,t,cta0011.seg_B2,370524.0,374308.0
1017,y0,cta0011.seg_B2,374308.0,377534.0
1018,i1,cta0011.seg_B2,377534.0,380884.0
1019,s,cta0011.seg_B2,380884.0,386272.0
1020,m,cta0011.seg_B2,386272.0,388976.0
1021,a0,cta0011.seg_B2,388976.0,393786.0
1022,t',cta0011.seg_B2,393786.0,397634.0
1023,i4,cta0011.seg_B2,397634.0,399022.0
1024,r',cta0011.seg_B2,399022.0,400536.0
1025,j,cta0011.seg_B2,400536.0,402710.0
1026,u4,cta0011.seg_B2,402710.0,405516.0
1027,m,cta0011.seg_B2,405516.0,408686.0
1028,a1,cta0011.seg_B2,408686.0,411532.0
1029,j,cta0011.seg_B2,411532.0,412540.0
1030,e0,cta0011.seg_B2,412540.0,416166.0
1031,j,cta0011.seg_B2,416166.0,419344.0
1032,n',cta0011.seg_B2,419344.0,421866.0
1033,i1,cta0011.seg_B2,421866.0,423720.0
1034,h,cta0011.seg_B2,423720.0,429078.0
1035,o0,cta0011.seg_B2,429078.0,432186.0
1036,ch,cta0011.seg_B2,432186.0,436830.0
1037,i4,cta0011.seg_B2,436830.0,439292.0
1038,zh,cta0011.seg_B2,439292.0,442312.0
1039,zh,cta0011.seg_B2,442312.0,446776.0
1040,y0,cta0011.seg_B2,446776.0,450086.0
1041,t',cta0011.seg_B2,450086.0,456780.0
1042,k,cta0012.seg_B2,0.0,3262.0
1043,a1,cta0012.seg_B2,3262.0,6032.0
1044,g,cta0012.seg_B2,6032.0,8974.0
1045,d,cta0012.seg_B2,8974.0,11358.0
1046,a0,cta0012.seg_B2,11358.0,14802.0
1047,zh,cta0012.seg_B2,14802.0,18078.0
1048,y4,cta0012.seg_B2,18078.0,19620.0
1049,p,cta0012.seg_B2,19620.0,22940.0
1050,a1,cta0012.seg_B2,22940.0,25790.0
1051,t,cta0012.seg_B2,25790.0,29684.0
1052,r',cta0012.seg_B2,29684.0,31538.0
1053,e0,cta0012.seg_B2,31538.0,34840.0
1054,b,cta0012.seg_B2,34840.0,37076.0
1055,n,cta0012.seg_B2,37076.0,39482.0
1056,a4,cta0012.seg_B2,39482.0,41996.0
1057,s',cta0012.seg_B2,41996.0,45396.0
1058,c,cta0012.seg_B2,45396.0,45556.0
1059,s,cta0012.seg_B2,45556.0,49052.0
1060,j,cta0012.seg_B2,49052.0,53354.0
1061,i1,cta0012.seg_B2,53354.0,55556.0
1062,z,cta0012.seg_B2,55556.0,61642.0
1063,v',cta0012.seg_B2,61642.0,64088.0
1064,i0,cta0012.seg_B2,64088.0,67978.0
1065,t',cta0012.seg_B2,67978.0,72306.0
1066,i0,cta0012.seg_B2,72306.0,74054.0
1067,l',cta0012.seg_B2,74054.0,76052.0
1068,i4,cta0012.seg_B2,76052.0,79018.0
1069,n,cta0012.seg_B2,79018.0,81066.0
1070,a2,cta0012.seg_B2,81066.0,83448.0
1071,d,cta0012.seg_B2,83448.0,86526.0
1072,a1,cta0012.seg_B2,86526.0,90448.0
1073,v',cta0012.seg_B2,90448.0,93132.0
1074,i0,cta0012.seg_B2,93132.0,95724.0
1075,t',cta0012.seg_B2,95724.0,102636.0
1076,n,cta0012.seg_B2,102636.0,105512.0
1077,a2,cta0012.seg_B2,105512.0,107630.0
1078,b,cta0012.seg_B2,107630.0,110964.0
1079,a1,cta0012.seg_B2,110964.0,114380.0
1080,l',cta0012.seg_B2,114380.0,117586.0
1081,n,cta0012.seg_B2,117586.0,120654.0
1082,o0,cta0012.seg_B2,120654.0,125856.0
1083,j,cta0012.seg_B2,125856.0,128610.0
1084,v,cta0012.seg_B2,128610.0,131168.0
1085,a2,cta0012.seg_B2,131168.0,134024.0
1086,z',cta0012.seg_B2,134024.0,137714.0
1087,n',cta0012.seg_B2,137714.0,139394.0
1088,i1,cta0012.seg_B2,139394.0,141196.0
1089,k,cta0012.seg_B2,141196.0,145676.0
1090,a0,cta0012.seg_B2,145676.0,150112.0
1091,l,cta0012.seg_B2,150112.0,152854.0
1092,a4,cta0012.seg_B2,152854.0,155312.0
1093,u1,cta0012.seg_B2,155312.0,158774.0
1094,l',cta0012.seg_B2,158774.0,162914.0
