id,items_,filename,from_,to_
549,i4,cta0006.seg_B1,146458.0,148598.0
550,f,cta0006.seg_B1,148598.0,152920.0
551,n,cta0006.seg_B1,152920.0,155218.0
552,y1,cta0006.seg_B1,155218.0,157432.0
553,ch,cta0006.seg_B1,157432.0,162770.0
554,i1,cta0006.seg_B1,162770.0,163970.0
555,n,cta0006.seg_B1,163970.0,167082.0
556,a0,cta0006.seg_B1,167082.0,171622.0
557,l,cta0006.seg_B1,171622.0,174384.0
558,y1,cta0006.seg_B1,174384.0,176602.0
559,s,cta0006.seg_B1,176602.0,183388.0
560,a0,cta0006.seg_B1,183388.0,189664.0
561,m,cta0006.seg_B1,189664.0,194222.0
562,d',cta0006.seg_B1,216528.0,225602.0
563,e0,cta0006.seg_B1,225602.0,230726.0
564,l,cta0006.seg_B1,230726.0,233664.0
565,y4,cta0006.seg_B1,233664.0,237202.0
566,l,cta0006.seg_B1,237202.0,240654.0
567,e0,cta0006.seg_B1,240654.0,243976.0
568,t,cta0006.seg_B1,243976.0,247530.0
569,e4,cta0006.seg_B1,247530.0,249352.0
570,n',cta0006.seg_B1,249352.0,253406.0
571,e1,cta0006.seg_B1,253406.0,256922.0
572,r,cta0006.seg_B1,256922.0,258670.0
573,a0,cta0006.seg_B1,258670.0,264878.0
574,s,cta0006.seg_B1,264878.0,272444.0
575,n,cta0007.seg_B1,0.0,4194.0
576,o0,cta0007.seg_B1,4194.0,7862.0
577,t,cta0007.seg_B1,7862.0,11808.0
578,o0,cta0007.seg_B1,11808.0,14912.0
579,b,cta0007.seg_B1,14912.0,18058.0
580,y0,cta0007.seg_B1,18058.0,21386.0
581,l,cta0007.seg_B1,21386.0,23674.0
582,y4,cta0007.seg_B1,23674.0,25654.0
583,d,cta0007.seg_B1,25654.0,28806.0
584,a1,cta0007.seg_B1,28806.0,33218.0
585,v,cta0007.seg_B1,33218.0,36546.0
586,n,cta0007.seg_B1,36546.0,40064.0
587,o0,cta0007.seg_B1,40064.0,46692.0
588,v,cta0007.seg_B1,64758.0,69104.0
589,o1,cta0007.seg_B1,69104.0,71956.0
590,v,cta0007.seg_B1,71956.0,75100.0
591,r',cta0007.seg_B1,75100.0,76796.0
592,i1,cta0007.seg_B1,76796.0,78964.0
593,m',cta0007.seg_B1,78964.0,81676.0
594,e1,cta0007.seg_B1,81676.0,84162.0
595,n,cta0007.seg_B1,84162.0,86782.0
596,a0,cta0007.seg_B1,86782.0,91314.0
597,k,cta0007.seg_B1,91314.0,95686.0
598,a1,cta0007.seg_B1,95686.0,98152.0
599,g,cta0007.seg_B1,98152.0,100710.0
600,d,cta0007.seg_B1,100710.0,103768.0
601,a0,cta0007.seg_B1,103768.0,106102.0
602,a1,cta0007.seg_B1,106102.0,108954.0
603,t,cta0007.seg_B1,108954.0,112650.0
604,n,cta0007.seg_B1,112650.0,114428.0
605,a1,cta0007.seg_B1,114428.0,116966.0
606,sh,cta0007.seg_B1,116966.0,122674.0
607,e0,cta0007.seg_B1,122674.0,126018.0
608,n',cta0007.seg_B1,126018.0,129594.0
609,i4,cta0007.seg_B1,129594.0,131574.0
610,e4,cta0007.seg_B1,131574.0,133582.0
611,l',cta0007.seg_B1,133582.0,137036.0
612,e0,cta0007.seg_B1,137036.0,140668.0
613,n,cta0007.seg_B1,140668.0,143240.0
614,y4,cta0007.seg_B1,143240.0,145938.0
615,s,cta0007.seg_B1,145938.0,150018.0
616,k,cta0007.seg_B1,150018.0,153628.0
617,s',cta0007.seg_B1,153628.0,158140.0
618,e0,cta0007.seg_B1,158140.0,161714.0
619,n',cta0007.seg_B1,161714.0,165068.0
620,i4,cta0007.seg_B1,165068.0,167574.0
621,y4,cta0007.seg_B1,167574.0,169790.0
622,f',cta0007.seg_B1,169790.0,175626.0
623,o0,cta0007.seg_B1,175626.0,179018.0
624,d,cta0007.seg_B1,179018.0,181514.0
625,y4,cta0007.seg_B1,181514.0,182798.0
626,r,cta0007.seg_B1,182798.0,184190.0
627,y4,cta0007.seg_B1,184190.0,186658.0
628,v,cta0007.seg_B1,186658.0,189592.0
629,n,cta0007.seg_B1,189592.0,192428.0
630,y4,cta0007.seg_B1,192428.0,195230.0
631,j,cta0007.seg_B1,195230.0,198732.0
632,j,cta0007.seg_B1,214922.0,218742.0
633,i1,cta0007.seg_B1,218742.0,221728.0
634,sc,cta0007.seg_B1,221728.0,226844.0
635,o0,cta0007.seg_B1,226844.0,230350.0
636,n',cta0007.seg_B1,230350.0,233628.0
637,e1,cta0007.seg_B1,233628.0,235446.0
638,a1,cta0007.seg_B1,235446.0,237812.0
639,ch,cta0007.seg_B1,237812.0,245696.0
640,i1,cta0007.seg_B1,245696.0,247596.0
641,k,cta0007.seg_B1,247596.0,252226.0
642,a0,cta0007.seg_B1,252226.0,257468.0
643,n',cta0007.seg_B1,257468.0,260184.0
644,i4,cta0007.seg_B1,260184.0,262472.0
645,l',cta0007.seg_B1,262472.0,264306.0
646,i4,cta0007.seg_B1,264306.0,266352.0
647,s',cta0007.seg_B1,266352.0,269604.0
648,f,cta0007.seg_B1,269604.0,273380.0
649,f,cta0007.seg_B1,273380.0,276920.0
650,o0,cta0007.seg_B1,276920.0,280846.0
651,r,cta0007.seg_B1,280846.0,282918.0
652,m,cta0007.seg_B1,282918.0,286152.0
653,y4,cta0007.seg_B1,286152.0,287968.0
654,t,cta0007.seg_B1,287968.0,291502.0
655,a1,cta0007.seg_B1,291502.0,293820.0
656,k,cta0007.seg_B1,293820.0,298248.0
657,o0,cta0007.seg_B1,298248.0,301032.0
658,j,cta0007.seg_B1,301032.0,302204.0
659,a1,cta0007.seg_B1,302204.0,305232.0
660,k,cta0007.seg_B1,305232.0,308932.0
661,y1,cta0007.seg_B1,308932.0,311030.0
662,s',cta0007.seg_B1,311030.0,314862.0
663,t',cta0007.seg_B1,314862.0,318908.0
664,i1,cta0007.seg_B1,318908.0,320572.0
665,n',cta0007.seg_B1,320572.0,324926.0
666,e0,cta0007.seg_B1,324926.0,328810.0
667,f,cta0007.seg_B1,328810.0,331924.0
668,sh,cta0007.seg_B1,331924.0,336902.0
669,y4,cta0007.seg_B1,336902.0,338534.0
670,i1,cta0007.seg_B1,338534.0,341216.0
671,p,cta0007.seg_B1,341216.0,345462.0
672,r,cta0007.seg_B1,345462.0,347194.0
673,o0,cta0007.seg_B1,347194.0,351318.0
674,ch,cta0007.seg_B1,351318.0,357440.0
675,n,cta0007.seg_B1,357440.0,359178.0
676,y4,cta0007.seg_B1,359178.0,361376.0
677,v,cta0007.seg_B1,361376.0,364032.0
678,r,cta0007.seg_B1,364032.0,365864.0
679,a1,cta0007.seg_B1,365864.0,370938.0
680,zh,cta0007.seg_B1,370938.0,374852.0
681,d,cta0007.seg_B1,374852.0,377650.0
682,y0,cta0007.seg_B1,377650.0,384056.0
683,sh,cta0007.seg_B1,405262.0,408686.0
684,t,cta0007.seg_B1,408686.0,411488.0
685,o0,cta0007.seg_B1,411488.0,414110.0
686,p,cta0007.seg_B1,414110.0,417856.0
687,r,cta0007.seg_B1,417856.0,419074.0
688,y1,cta0007.seg_B1,419074.0,420952.0
689,i1,cta0007.seg_B1,420952.0,424042.0
690,z,cta0007.seg_B1,424042.0,426922.0
691,a1,cta0007.seg_B1,426922.0,430508.0
692,sh,cta0007.seg_B1,430508.0,436010.0
693,l,cta0007.seg_B1,436010.0,438328.0
694,o0,cta0007.seg_B1,438328.0,441296.0
695,t',cta0007.seg_B1,441296.0,446964.0
696,i1,cta0007.seg_B1,446964.0,448516.0
697,p',cta0007.seg_B1,448516.0,454602.0
698,e0,cta0007.seg_B1,454602.0,461694.0
699,r',cta0007.seg_B1,461694.0,464984.0
700,p,cta0007.seg_B1,479220.0,482188.0
701,o0,cta0007.seg_B1,482188.0,485746.0
702,s,cta0007.seg_B1,485746.0,490756.0
703,l',cta0007.seg_B1,490756.0,491892.0
704,i4,cta0007.seg_B1,491892.0,494424.0
705,ch,cta0007.seg_B1,494424.0,499698.0
706,i1,cta0007.seg_B1,499698.0,501264.0
707,t,cta0007.seg_B1,501264.0,505472.0
708,y0,cta0007.seg_B1,505472.0,508702.0
709,r,cta0007.seg_B1,508702.0,512116.0
710,n,cta0007.seg_B1,512116.0,514454.0
711,a4,cta0007.seg_B1,514454.0,516598.0
712,c,cta0007.seg_B1,516598.0,521160.0
713,y4,cta0007.seg_B1,521160.0,522814.0
714,t',cta0007.seg_B1,522814.0,527686.0
715,i4,cta0007.seg_B1,527686.0,529746.0
716,l',cta0007.seg_B1,529746.0,533176.0
717,e0,cta0007.seg_B1,533176.0,537516.0
718,t,cta0007.seg_B1,537516.0,542660.0
719,s,cta0007.seg_B1,552950.0,558402.0
720,u1,cta0007.seg_B1,558402.0,560494.0
721,p,cta0007.seg_B1,560494.0,565242.0
722,r,cta0007.seg_B1,565242.0,567376.0
723,u0,cta0007.seg_B1,567376.0,571520.0
724,zh,cta0007.seg_B1,571520.0,574542.0
725,y4,cta0007.seg_B1,574542.0,576736.0
726,s,cta0007.seg_B1,576736.0,580286.0
727,k,cta0007.seg_B1,580286.0,583830.0
728,y4,cta0007.seg_B1,583830.0,587632.0
729,zh,cta0007.seg_B1,587632.0,591324.0
730,y0,cta0007.seg_B1,591324.0,596024.0
731,z',cta0007.seg_B1,596024.0,599156.0
732,n',cta0007.seg_B1,599156.0,601910.0
733,i4,cta0007.seg_B1,601910.0,603842.0
734,d,cta0007.seg_B1,603842.0,607956.0
735,m',cta0007.seg_B1,607956.0,611426.0
736,i0,cta0007.seg_B1,611426.0,614288.0
737,t,cta0007.seg_B1,614288.0,618628.0
738,r',cta0007.seg_B1,618628.0,620910.0
739,e4,cta0007.seg_B1,620910.0,625264.0
740,v,cta0007.seg_B1,625264.0,628180.0
741,a4,cta0007.seg_B1,628180.0,633748.0
742,f,cta0008.seg_B1,0.0,2038.0
743,s',cta0008.seg_B1,2038.0,6540.0
744,i1,cta0008.seg_B1,6540.0,8976.0
745,g,cta0008.seg_B1,8976.0,12162.0
746,d,cta0008.seg_B1,12162.0,14802.0
747,a0,cta0008.seg_B1,14802.0,18244.0
748,o0,cta0008.seg_B1,18244.0,22014.0
749,n,cta0008.seg_B1,22014.0,24334.0
750,n,cta0008.seg_B1,24334.0,26980.0
751,a1,cta0008.seg_B1,26980.0,29644.0
752,t,cta0008.seg_B1,29644.0,33714.0
753,a0,cta0008.seg_B1,33714.0,36986.0
754,l,cta0008.seg_B1,36986.0,39578.0
755,k',cta0008.seg_B1,39578.0,44420.0
756,i4,cta0008.seg_B1,44420.0,45474.0
757,v,cta0008.seg_B1,45474.0,48338.0
758,y4,cta0008.seg_B1,48338.0,50318.0
759,l,cta0008.seg_B1,50318.0,51908.0
760,s',cta0008.seg_B1,51908.0,56642.0
761,a4,cta0008.seg_B1,56642.0,58608.0
762,n,cta0008.seg_B1,58608.0,61318.0
763,a1,cta0008.seg_B1,61318.0,64316.0
764,t,cta0008.seg_B1,64316.0,67558.0
765,v',cta0008.seg_B1,67558.0,71748.0
766,o0,cta0008.seg_B1,71748.0,75940.0
767,r,cta0008.seg_B1,75940.0,78088.0
768,d,cta0008.seg_B1,78088.0,81778.0
769,y4,cta0008.seg_B1,81778.0,86020.0
770,s,cta0008.seg_B1,86020.0,90260.0
771,y1,cta0008.seg_B1,90260.0,91726.0
772,p,cta0008.seg_B1,91726.0,95768.0
773,r,cta0008.seg_B1,95768.0,97028.0
774,y1,cta0008.seg_B1,97028.0,98030.0
775,t',cta0008.seg_B1,98030.0,102494.0
776,i1,cta0008.seg_B1,102494.0,104742.0
777,v,cta0008.seg_B1,104742.0,107186.0
778,l',cta0008.seg_B1,107186.0,109382.0
779,e0,cta0008.seg_B1,109382.0,112812.0
780,n',cta0008.seg_B1,112812.0,117220.0
781,e4,cta0008.seg_B1,117220.0,122402.0
782,l',cta0008.seg_B1,122402.0,126716.0
783,e0,cta0008.seg_B1,126716.0,132554.0
784,n,cta0008.seg_B1,132554.0,136176.0
785,y4,cta0008.seg_B1,136176.0,143624.0
786,i1,cta0008.seg_B1,164770.0,170782.0
787,z,cta0008.seg_B1,170782.0,174278.0
788,g,cta0008.seg_B1,174278.0,178062.0
789,a1,cta0008.seg_B1,178062.0,182338.0
790,d,cta0008.seg_B1,182338.0,185726.0
791,a0,cta0008.seg_B1,185726.0,191118.0
792,m',cta0008.seg_B1,191118.0,194892.0
793,i4,cta0008.seg_B1,194892.0,200854.0
794,i1,cta0008.seg_B1,200854.0,209582.0
795,d',cta0008.seg_B1,209582.0,214164.0
796,e0,cta0008.seg_B1,214164.0,217050.0
797,j,cta0008.seg_B1,217050.0,219832.0
798,a4,cta0008.seg_B1,219832.0,222924.0
799,s,cta0008.seg_B1,222924.0,227984.0
800,t,cta0008.seg_B1,227984.0,231306.0
801,a0,cta0008.seg_B1,231306.0,234398.0
802,l,cta0008.seg_B1,234398.0,237602.0
803,e4,cta0008.seg_B1,237602.0,240320.0
804,j,cta0008.seg_B1,240320.0,242624.0
805,i1,cta0008.seg_B1,242624.0,244054.0
806,v,cta0008.seg_B1,244054.0,247814.0
807,l',cta0008.seg_B1,247814.0,250458.0
808,a0,cta0008.seg_B1,250458.0,254472.0
809,c,cta0008.seg_B1,254472.0,260802.0
810,y4,cta0008.seg_B1,260802.0,262274.0
811,f,cta0008.seg_B1,262274.0,265784.0
812,s',cta0008.seg_B1,265784.0,270048.0
813,o0,cta0008.seg_B1,270048.0,273432.0
814,r',cta0008.seg_B1,273432.0,275168.0
815,e0,cta0008.seg_B1,275168.0,281758.0
816,zh,cta0008.seg_B1,281758.0,286158.0
817,y4,cta0008.seg_B1,286158.0,291990.0
818,i1,cta0009.seg_B1,0.0,5502.0
819,t,cta0009.seg_B1,5502.0,11684.0
820,o0,cta0009.seg_B1,11684.0,16440.0
821,l',cta0009.seg_B1,16440.0,18844.0
822,i4,cta0009.seg_B1,18844.0,21812.0
823,sh,cta0009.seg_B1,21812.0,26340.0
824,v,cta0009.seg_B1,26340.0,31520.0
825,m',cta0009.seg_B1,31520.0,34154.0
826,i1,cta0009.seg_B1,34154.0,36712.0
827,n,cta0009.seg_B1,36712.0,40236.0
828,u0,cta0009.seg_B1,40236.0,43146.0
829,t,cta0009.seg_B1,43146.0,47472.0
830,y4,cta0009.seg_B1,47472.0,48390.0
831,r,cta0009.seg_B1,48390.0,50026.0
832,a2,cta0009.seg_B1,50026.0,52938.0
833,z,cta0009.seg_B1,52938.0,54790.0
834,d,cta0009.seg_B1,54790.0,58876.0
835,r,cta0009.seg_B1,58876.0,60166.0
836,a1,cta0009.seg_B1,60166.0,64192.0
837,zh,cta0009.seg_B1,64192.0,66716.0
838,y0,cta0009.seg_B1,66716.0,72166.0
839,n',cta0009.seg_B1,72166.0,76796.0
840,e4,cta0009.seg_B1,76796.0,79222.0
841,a4,cta0009.seg_B1,79222.0,84062.0
842,a1,cta0010.seg_B1,0.0,4174.0
843,n,cta0010.seg_B1,4174.0,7186.0
844,a0,cta0010.seg_B1,7186.0,9520.0
845,p,cta0010.seg_B1,9520.0,13044.0
846,r',cta0010.seg_B1,13044.0,14342.0
847,i1,cta0010.seg_B1,14342.0,16492.0
848,v,cta0010.seg_B1,16492.0,19218.0
849,r,cta0010.seg_B1,19218.0,20486.0
850,a1,cta0010.seg_B1,20486.0,23688.0
851,t',cta0010.seg_B1,23688.0,28838.0
852,i0,cta0010.seg_B1,28838.0,30998.0
853,l,cta0010.seg_B1,30998.0,33138.0
854,y4,cta0010.seg_B1,33138.0,35390.0
855,s',cta0010.seg_B1,35390.0,39384.0
856,f,cta0010.seg_B1,39384.0,44372.0
857,p,cta0010.seg_B1,44372.0,48416.0
858,y1,cta0010.seg_B1,48416.0,49992.0
859,r,cta0010.seg_B1,49992.0,52712.0
860,t,cta0010.seg_B1,52712.0,56268.0
861,a1,cta0010.seg_B1,56268.0,59758.0
862,t',cta0010.seg_B1,59758.0,65794.0
863,i0,cta0010.seg_B1,65794.0,69294.0
864,v,cta0010.seg_B1,69294.0,71466.0
865,n,cta0010.seg_B1,71466.0,75946.0
866,e4,cta0010.seg_B1,75946.0,79076.0
867,i4,cta0010.seg_B1,79076.0,84002.0
868,i1,cta0010.seg_B1,84002.0,90988.0
869,u1,cta0010.seg_B1,90988.0,95014.0
870,d,cta0010.seg_B1,95014.0,99654.0
871,o0,cta0010.seg_B1,99654.0,104554.0
872,b,cta0010.seg_B1,104554.0,107736.0
873,n,cta0010.seg_B1,107736.0,111652.0
874,e4,cta0010.seg_B1,111652.0,114968.0
875,e4,cta0010.seg_B1,114968.0,122216.0
876,f,cta0010.seg_B1,130684.0,132760.0
877,s',cta0010.seg_B1,132760.0,137314.0
878,i1,cta0010.seg_B1,137314.0,139332.0
879,g,cta0010.seg_B1,139332.0,143014.0
880,d,cta0010.seg_B1,143014.0,145484.0
881,a0,cta0010.seg_B1,145484.0,149746.0
882,p,cta0010.seg_B1,149746.0,153950.0
883,r',cta0010.seg_B1,153950.0,155738.0
884,i1,cta0010.seg_B1,155738.0,158110.0
885,s',cta0010.seg_B1,158110.0,163890.0
886,i1,cta0010.seg_B1,163890.0,165640.0
887,b',cta0010.seg_B1,165640.0,168664.0
888,e0,cta0010.seg_B1,168664.0,175110.0
889,a1,cta0010.seg_B1,197042.0,202486.0
890,r,cta0010.seg_B1,202486.0,203698.0
891,u0,cta0010.seg_B1,203698.0,209198.0
892,zh,cta0010.seg_B1,209198.0,213316.0
893,y4,cta0010.seg_B1,213316.0,216092.0
894,e4,cta0010.seg_B1,216092.0,219246.0
895,d,cta0010.seg_B1,219246.0,221960.0
896,l',cta0010.seg_B1,221960.0,225462.0
897,a1,cta0010.seg_B1,225462.0,228720.0
898,m',cta0010.seg_B1,228720.0,233302.0
899,e0,cta0010.seg_B1,233302.0,236548.0
900,l,cta0010.seg_B1,236548.0,238890.0
901,k',cta0010.seg_B1,238890.0,244560.0
902,i4,cta0010.seg_B1,244560.0,247262.0
903,h,cta0010.seg_B1,247262.0,249458.0
904,s',cta0010.seg_B1,249458.0,254270.0
905,i1,cta0010.seg_B1,254270.0,257002.0
906,m',cta0010.seg_B1,257002.0,260778.0
907,e0,cta0010.seg_B1,260778.0,263554.0
908,j,cta0010.seg_B1,263554.0,265942.0
909,n,cta0010.seg_B1,265942.0,269062.0
910,y4,cta0010.seg_B1,269062.0,270944.0
911,h,cta0010.seg_B1,270944.0,273378.0
912,s,cta0010.seg_B1,273378.0,277370.0
913,t,cta0010.seg_B1,277370.0,281368.0
914,y0,cta0010.seg_B1,281368.0,285714.0
915,ch,cta0010.seg_B1,285714.0,290874.0
916,e4,cta0010.seg_B1,290874.0,293878.0
917,k,cta0010.seg_B1,293878.0,300096.0
918,k,cta0011.seg_B1,0.0,3392.0
919,a1,cta0011.seg_B1,3392.0,6662.0
920,g,cta0011.seg_B1,6662.0,9732.0
921,d,cta0011.seg_B1,9732.0,12648.0
922,a0,cta0011.seg_B1,12648.0,16798.0
923,d,cta0011.seg_B1,16798.0,20472.0
924,m',cta0011.seg_B1,20472.0,23660.0
925,i0,cta0011.seg_B1,23660.0,27120.0
926,t,cta0011.seg_B1,27120.0,31784.0
927,r',cta0011.seg_B1,31784.0,33100.0
928,i4,cta0011.seg_B1,33100.0,35254.0
929,u4,cta0011.seg_B1,35254.0,36706.0
930,v,cta0011.seg_B1,36706.0,39972.0
931,u4,cta0011.seg_B1,39972.0,42574.0
932,h,cta0011.seg_B1,42574.0,46644.0
933,a1,cta0011.seg_B1,46644.0,49980.0
934,t',cta0011.seg_B1,49980.0,54328.0
935,e0,cta0011.seg_B1,54328.0,56680.0
936,l,cta0011.seg_B1,56680.0,60488.0
937,y4,cta0011.seg_B1,60488.0,63650.0
938,z',cta0011.seg_B1,63650.0,65808.0
939,z,cta0011.seg_B1,65808.0,68186.0
940,a1,cta0011.seg_B1,68186.0,72074.0
941,sh,cta0011.seg_B1,72074.0,75700.0
942,t,cta0011.seg_B1,75700.0,79322.0
943,o0,cta0011.seg_B1,79322.0,82718.0
944,t,cta0011.seg_B1,82718.0,86354.0
945,o4,cta0011.seg_B1,86354.0,89528.0
946,u1,cta0011.seg_B1,89528.0,92300.0
947,k,cta0011.seg_B1,92300.0,97076.0
948,a1,cta0011.seg_B1,97076.0,101252.0
949,l,cta0011.seg_B1,101252.0,104698.0
950,o0,cta0011.seg_B1,104698.0,109628.0
951,t',cta0011.seg_B1,109628.0,116032.0
952,l',cta0011.seg_B1,116032.0,119930.0
953,e0,cta0011.seg_B1,119930.0,125284.0
954,n,cta0011.seg_B1,125284.0,128698.0
955,u4,cta0011.seg_B1,128698.0,136138.0
956,a1,cta0011.seg_B1,151312.0,156332.0
957,b,cta0011.seg_B1,156332.0,159282.0
958,v',cta0011.seg_B1,159282.0,163730.0
959,i1,cta0011.seg_B1,163730.0,166620.0
960,n',cta0011.seg_B1,166620.0,169142.0
961,i0,cta0011.seg_B1,169142.0,171856.0
962,t',cta0011.seg_B1,171856.0,177120.0
963,i1,cta0011.seg_B1,177120.0,179358.0
964,j,cta0011.seg_B1,179358.0,181890.0
965,o0,cta0011.seg_B1,181890.0,184538.0
966,v,cta0011.seg_B1,184538.0,188304.0
967,y1,cta0011.seg_B1,188304.0,190854.0
968,g,cta0011.seg_B1,190854.0,194048.0
969,a1,cta0011.seg_B1,194048.0,198184.0
970,i0,cta0011.seg_B1,198184.0,204724.0
971,z,cta0011.seg_B1,204724.0,209956.0
972,m',cta0011.seg_B1,209956.0,213232.0
973,i4,cta0011.seg_B1,213232.0,215332.0
974,i0,cta0011.seg_B1,215332.0,217450.0
975,l',cta0011.seg_B1,217450.0,219566.0
976,i4,cta0011.seg_B1,219566.0,221544.0
977,f,cta0011.seg_B1,221544.0,224940.0
978,ch,cta0011.seg_B1,224940.0,229968.0
979,o0,cta0011.seg_B1,229968.0,233300.0
980,r,cta0011.seg_B1,233300.0,235044.0
981,s,cta0011.seg_B1,235044.0,238690.0
982,t,cta0011.seg_B1,238690.0,241654.0
983,v,cta0011.seg_B1,241654.0,243256.0
984,y4,cta0011.seg_B1,243256.0,245414.0
985,s',cta0011.seg_B1,245414.0,248018.0
986,t',cta0011.seg_B1,248018.0,252788.0
987,e4,cta0011.seg_B1,252788.0,261246.0
988,o0,cta0011.seg_B1,272860.0,279350.0
989,n,cta0011.seg_B1,279350.0,282342.0
990,g,cta0011.seg_B1,282342.0,286102.0
991,e1,cta0011.seg_B1,286102.0,288574.0
992,v,cta0011.seg_B1,288574.0,291462.0
993,a1,cta0011.seg_B1,291462.0,295632.0
994,r',cta0011.seg_B1,295632.0,297292.0
995,i0,cta0011.seg_B1,297292.0,302354.0
996,l,cta0011.seg_B1,302354.0,307130.0
997,v,cta0011.seg_B1,335334.0,339572.0
998,o0,cta0011.seg_B1,339572.0,341764.0
999,t,cta0011.seg_B1,341764.0,345474.0
1000,p,cta0011.seg_B1,345474.0,348634.0
1001,a1,cta0011.seg_B1,348634.0,353824.0
1002,e0,cta0011.seg_B1,353824.0,359666.0
1003,t,cta0011.seg_B1,359666.0,363366.0
1004,e4,cta0011.seg_B1,363366.0,364128.0
1005,m,cta0011.seg_B1,364128.0,367440.0
1006,u4,cta0011.seg_B1,367440.0,370524.0
1007,t,cta0011.seg_B1,370524.0,374308.0
1008,y0,cta0011.seg_B1,374308.0,377534.0
1009,i1,cta0011.seg_B1,377534.0,380884.0
1010,s,cta0011.seg_B1,380884.0,386272.0
1011,m,cta0011.seg_B1,386272.0,388976.0
1012,a0,cta0011.seg_B1,388976.0,393786.0
1013,t',cta0011.seg_B1,393786.0,397634.0
1014,i4,cta0011.seg_B1,397634.0,399022.0
1015,r',cta0011.seg_B1,399022.0,400536.0
1016,j,cta0011.seg_B1,400536.0,402710.0
1017,u4,cta0011.seg_B1,402710.0,405516.0
1018,m,cta0011.seg_B1,405516.0,408686.0
1019,a1,cta0011.seg_B1,408686.0,411532.0
1020,j,cta0011.seg_B1,411532.0,412540.0
1021,e0,cta0011.seg_B1,412540.0,416166.0
1022,j,cta0011.seg_B1,416166.0,419344.0
1023,n',cta0011.seg_B1,419344.0,421866.0
1024,i1,cta0011.seg_B1,421866.0,423720.0
1025,h,cta0011.seg_B1,423720.0,429078.0
1026,o0,cta0011.seg_B1,429078.0,432186.0
1027,ch,cta0011.seg_B1,432186.0,436830.0
1028,i4,cta0011.seg_B1,436830.0,439292.0
1029,zh,cta0011.seg_B1,439292.0,442312.0
1030,zh,cta0011.seg_B1,442312.0,446776.0
1031,y0,cta0011.seg_B1,446776.0,450086.0
1032,t',cta0011.seg_B1,450086.0,456780.0
1033,k,cta0012.seg_B1,0.0,3262.0
1034,a1,cta0012.seg_B1,3262.0,6032.0
1035,g,cta0012.seg_B1,6032.0,8974.0
1036,d,cta0012.seg_B1,8974.0,11358.0
1037,a0,cta0012.seg_B1,11358.0,14802.0
1038,zh,cta0012.seg_B1,14802.0,18078.0
1039,e4,cta0012.seg_B1,18078.0,19620.0
1040,p,cta0012.seg_B1,19620.0,22940.0
1041,a1,cta0012.seg_B1,22940.0,25790.0
1042,t,cta0012.seg_B1,25790.0,29684.0
1043,r',cta0012.seg_B1,29684.0,31538.0
1044,e0,cta0012.seg_B1,31538.0,34840.0
1045,b,cta0012.seg_B1,34840.0,37076.0
1046,n,cta0012.seg_B1,37076.0,39482.0
1047,y4,cta0012.seg_B1,39482.0,41996.0
1048,s',cta0012.seg_B1,41996.0,45556.0
1049,s',cta0012.seg_B1,45556.0,49052.0
1050,j,cta0012.seg_B1,49052.0,53354.0
1051,i1,cta0012.seg_B1,53354.0,55556.0
1052,z,cta0012.seg_B1,55556.0,61642.0
1053,v',cta0012.seg_B1,61642.0,64088.0
1054,i0,cta0012.seg_B1,64088.0,67978.0
1055,t',cta0012.seg_B1,67978.0,72306.0
1056,i0,cta0012.seg_B1,72306.0,74054.0
1057,l',cta0012.seg_B1,74054.0,76052.0
1058,e4,cta0012.seg_B1,76052.0,79018.0
1059,n,cta0012.seg_B1,79018.0,81066.0
1060,a2,cta0012.seg_B1,81066.0,83448.0
1061,d,cta0012.seg_B1,83448.0,86526.0
1062,a1,cta0012.seg_B1,86526.0,90448.0
1063,v',cta0012.seg_B1,90448.0,93132.0
1064,i0,cta0012.seg_B1,93132.0,95724.0
1065,t',cta0012.seg_B1,95724.0,102636.0
1066,n,cta0012.seg_B1,102636.0,105512.0
1067,a2,cta0012.seg_B1,105512.0,107630.0
1068,b,cta0012.seg_B1,107630.0,110964.0
1069,a1,cta0012.seg_B1,110964.0,114380.0
1070,l',cta0012.seg_B1,114380.0,117586.0
1071,n,cta0012.seg_B1,117586.0,120654.0
1072,o0,cta0012.seg_B1,120654.0,125856.0
1073,e4,cta0012.seg_B1,125856.0,128610.0
1074,v,cta0012.seg_B1,128610.0,131168.0
1075,y1,cta0012.seg_B1,131168.0,134024.0
1076,z,cta0012.seg_B1,134024.0,137714.0
1077,n',cta0012.seg_B1,137714.0,139394.0
1078,i1,cta0012.seg_B1,139394.0,141196.0
1079,k,cta0012.seg_B1,141196.0,145676.0
1080,a0,cta0012.seg_B1,145676.0,150112.0
1081,l,cta0012.seg_B1,150112.0,152854.0
1082,a4,cta0012.seg_B1,152854.0,155312.0
1083,u1,cta0012.seg_B1,155312.0,158774.0
1084,l',cta0012.seg_B1,158774.0,162914.0
1085,e0,cta0012.seg_B1,162914.0,168560.0
1086,n,cta0012.seg_B1,168560.0,171736.0
1087,y4,cta0012.seg_B1,171736.0,177810.0
1088,a1,cta0012.seg_B1,201134.0,205862.0
1089,n,cta0012.seg_B1,205862.0,208518.0
1090,a0,cta0012.seg_B1,208518.0,212972.0
1091,g,cta0012.seg_B1,212972.0,215402.0
1092,y1,cta0012.seg_B1,215402.0,217318.0
1093,v,cta0012.seg_B1,217318.0,219180.0
